id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_actuelle,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,augmentation_salaire_precedente,score_evolution_carriere,indice_evolution_salaire,frequence_deplacement,salaire_cat,salaire_cat_eq,position_salaire_poste,position_salaire_poste_anc,score_carriere_cat,indice_evol_cat,statut_marital,domaine_etude,poste_departement,genre,heure_supplementaires,nouveau_responsable,attrition_num
1692,32,1393,1,1,1,0,4,3,3,1,2,1,3,0,2,2,4,0,0,12,43.439599167889114,12.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Moyen,Célibataire,Infra & Cloud,Consultant_Consulting,M,Non,Oui,1
1693,26,2570,1,7,7,7,4,4,3,1,4,3,3,0,5,7,3,5,7,20,3.2716877499451664,3.3333335,Aucun,Très bas,Très bas,Bas,Très bas,Très bas,Très bas,Célibataire,Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1694,55,3537,5,8,4,2,1,3,2,1,2,4,3,1,1,22,3,1,2,12,9.805581066795364,6.0000005,Occasionnel,Bas,Très bas,Haut,Moyen,Bas,Bas,Divorcé(e),Entrepreunariat,Assistant de Direction_Consulting,M,Non,Non,0
1696,34,3986,1,15,15,10,2,3,2,2,4,3,4,1,3,5,2,4,13,14,1.4508891144266665,2.8000002,Occasionnel,Bas,Très bas,Moyen,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1697,60,10883,3,19,1,0,3,4,1,3,4,3,4,1,2,1,4,0,0,20,92.95049564655592,20.000001,Occasionnel,Moyen,Moyen,Moyen,Moyen,Haut,Haut,Divorcé(e),Transformation Digitale,Manager_Consulting,M,Non,Oui,0
1698,33,2028,1,14,14,11,2,3,4,1,2,4,3,3,6,21,3,2,13,18,3.0461195051591776,6.000000333333333,Occasionnel,Très bas,Très bas,Très bas,Très bas,Très bas,Bas,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1700,37,9525,1,6,6,3,3,3,1,2,4,3,2,2,2,1,4,1,3,14,9.161780835773675,7.0000005,Frequent,Moyen,Bas,Moyen,Moyen,Bas,Bas,Divorcé(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
1701,34,2929,1,10,10,9,2,3,2,1,4,2,3,0,3,19,3,8,7,12,0.9676070748170813,1.3333334444444445,Occasionnel,Bas,Très bas,Haut,Bas,Très bas,Très bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,F,Non,Non,0
1702,23,2275,1,3,3,2,3,4,3,1,4,2,3,1,2,7,3,0,2,21,40.583419607586364,21.000001,Occasionnel,Très bas,Très bas,Bas,Très bas,Haut,Haut,Divorcé(e),Infra & Cloud,Représentant Commercial_Commercial,M,Oui,Non,1
1703,44,7879,1,9,8,7,3,3,4,3,4,2,3,1,2,2,3,6,7,19,2.705866499147139,2.7142858571428574,Occasionnel,Haut,Bas,Haut,Haut,Très bas,Très bas,Marié(e),Infra & Cloud,Manager_Consulting,F,Oui,Non,0
1704,35,4930,0,6,5,4,1,3,2,1,4,3,4,0,2,2,4,1,4,14,9.92051397586957,7.0000005,Frequent,Haut,Très bas,Moyen,Moyen,Bas,Bas,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Non,0
1706,43,7847,1,10,10,9,4,3,3,2,4,1,3,1,3,2,3,8,8,17,1.5399620907998222,1.888889,Occasionnel,Haut,Bas,Haut,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Cadre Commercial_Commercial,M,Oui,Non,0
1707,24,4401,1,5,5,3,3,3,4,1,3,4,3,1,1,9,3,0,4,16,22.372839430532796,16.000001,Occasionnel,Bas,Très bas,Moyen,Moyen,Haut,Haut,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
1708,41,9241,1,10,10,8,4,3,3,3,3,2,3,0,3,6,3,8,7,12,1.1068502245320821,1.3333334444444445,Occasionnel,Moyen,Bas,Moyen,Haut,Très bas,Très bas,Célibataire,Marketing,Cadre Commercial_Commercial,M,Non,Non,0
1709,29,2974,9,9,5,3,4,3,3,1,3,3,3,1,2,9,4,1,2,17,11.33049970030456,8.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Moyen,Marié(e),Transformation Digitale,Consultant_Consulting,F,Non,Non,0
1710,36,4502,3,17,13,7,3,3,3,2,4,3,2,0,2,2,4,6,7,15,1.2876275022145174,2.142857285714286,Occasionnel,Bas,Très bas,Moyen,Haut,Très bas,Très bas,Célibataire,Infra & Cloud,Représentant Commercial_Commercial,F,Non,Non,0
1712,45,10748,3,25,23,15,3,4,2,3,3,4,2,1,3,1,1,14,4,23,0.5930529817220791,1.5333334,Aucun,Moyen,Moyen,Moyen,Haut,Très bas,Très bas,Marié(e),Infra & Cloud,Manager_Consulting,M,Non,Non,0
1714,24,1555,1,1,1,0,4,3,1,1,3,3,3,1,2,22,1,0,0,11,40.4243090509977,11.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Moyen,Marié(e),Ressources Humaines,Ressources Humaines_Ressources Humaines,M,Non,Oui,1
1716,47,12936,7,25,23,5,3,3,1,4,3,3,1,0,3,9,3,14,10,11,0.28929534219151,0.7333333999999999,Frequent,Moyen,Moyen,Moyen,Moyen,Très bas,Très bas,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,1
1718,26,2305,1,3,3,2,4,3,1,1,3,3,4,3,3,17,4,0,2,15,29.03726331392619,15.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1719,45,16704,1,21,21,6,4,3,2,4,2,3,3,0,2,28,2,8,6,11,0.5401924577078928,1.2222223333333333,Occasionnel,Moyen,Haut,Haut,Moyen,Très bas,Très bas,Célibataire,Entrepreunariat,Directeur Technique_Consulting,F,Non,Non,0
1720,32,3433,6,10,5,2,1,3,3,1,3,1,2,1,3,10,3,1,3,13,8.819938473368959,6.5000005,Frequent,Bas,Très bas,Haut,Haut,Bas,Bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1721,31,3477,1,6,5,2,2,3,3,1,3,4,4,1,2,2,4,0,3,14,19.026497647168647,14.000001,Occasionnel,Bas,Très bas,Haut,Haut,Moyen,Haut,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
1722,41,6430,6,10,3,2,3,3,1,2,2,2,3,1,4,4,3,1,2,19,20.826103745680964,9.5000005,Aucun,Haut,Bas,Moyen,Moyen,Moyen,Moyen,Marié(e),Ressources Humaines,Ressources Humaines_Ressources Humaines,M,Non,Non,0
1724,40,6516,2,18,1,0,2,3,3,2,1,2,3,1,3,8,2,0,0,16,70.25735980174376,16.000001,Occasionnel,Haut,Bas,Haut,Haut,Haut,Haut,Marié(e),Infra & Cloud,Tech Lead_Consulting,F,Oui,Oui,0
1725,24,3907,1,6,6,2,2,3,3,1,1,2,4,3,2,29,1,1,2,13,7.6800115315639825,6.5000005,Occasionnel,Bas,Très bas,Moyen,Moyen,Bas,Bas,Divorcé(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1727,46,5562,6,19,10,7,3,3,3,2,2,4,3,0,3,13,4,0,9,14,10.97586436044972,14.000001,Occasionnel,Haut,Très bas,Bas,Très bas,Bas,Haut,Célibataire,Infra & Cloud,Manager_Consulting,M,Non,Non,0
1728,35,6883,2,17,7,7,4,3,3,2,3,2,3,1,3,27,4,0,7,16,17.673911419282256,16.000001,Occasionnel,Haut,Bas,Haut,Haut,Moyen,Haut,Marié(e),Infra & Cloud,Tech Lead_Consulting,M,Non,Non,0
1729,30,2862,1,10,10,0,2,3,3,1,4,2,2,1,2,16,1,0,8,12,8.68322832916388,12.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Bas,Moyen,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1731,47,4978,7,4,1,0,3,3,3,2,2,4,1,1,3,2,4,0,0,11,46.82141816302418,11.000001,Aucun,Haut,Très bas,Très bas,Très bas,Haut,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Oui,0
1732,46,10368,4,13,10,6,3,3,3,3,4,2,2,1,5,2,3,0,3,12,10.087174511025017,12.000001,Occasionnel,Moyen,Bas,Moyen,Moyen,Bas,Moyen,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,0
1733,36,6134,5,16,2,2,2,3,2,2,1,2,3,3,3,13,5,2,2,13,12.598106484961166,4.333333666666666,Occasionnel,Haut,Bas,Bas,Haut,Moyen,Bas,Divorcé(e),Marketing,Cadre Commercial_Commercial,M,Oui,Non,1
1734,32,6735,6,10,0,0,1,3,1,2,2,2,3,0,2,1,2,0,0,15,132.228332154054,15.000001,Occasionnel,Haut,Bas,Haut,Haut,Haut,Haut,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Oui,1
1735,23,3295,1,3,3,2,3,3,3,1,2,3,1,0,3,4,1,1,2,13,13.163256460480826,6.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Moyen,Bas,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Non,0
1736,31,5238,2,9,5,4,4,4,3,2,4,4,2,0,3,24,1,1,4,20,14.27314391267086,10.0000005,Frequent,Haut,Très bas,Bas,Très bas,Moyen,Moyen,Célibataire,Entrepreunariat,Tech Lead_Consulting,F,Non,Non,0
1737,39,6472,1,9,9,8,4,3,3,2,4,4,3,1,2,1,3,5,8,15,2.19384888589296,2.5000001666666667,Aucun,Haut,Bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Infra & Cloud,Consultant_Consulting,M,Oui,Non,0
1739,32,9610,3,10,4,3,4,3,1,3,3,3,1,1,2,19,3,0,2,13,23.84372707667325,13.000001,Occasionnel,Moyen,Bas,Moyen,Moyen,Haut,Moyen,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
1740,40,19833,1,21,21,8,2,3,3,5,2,2,2,0,3,7,4,12,8,14,0.48437814935523743,1.076923153846154,Occasionnel,Moyen,Haut,Moyen,Moyen,Très bas,Très bas,Célibataire,Transformation Digitale,Senior Manager_Commercial,M,Non,Non,0
1744,45,9756,4,9,5,0,3,4,1,3,3,3,4,2,2,4,3,0,3,21,32.150092423834536,21.000001,Occasionnel,Moyen,Bas,Moyen,Moyen,Haut,Haut,Marié(e),Infra & Cloud,Ressources Humaines_Ressources Humaines,F,Non,Non,0
1745,30,4968,0,10,9,7,4,3,2,1,1,4,3,0,2,2,4,0,7,16,13.617559077661104,16.000001,Frequent,Haut,Très bas,Moyen,Haut,Moyen,Haut,Célibataire,Entrepreunariat,Assistant de Direction_Consulting,F,Non,Non,0
1746,24,2145,0,3,2,2,1,3,3,1,4,4,3,1,2,10,3,2,1,14,11.933228955114435,4.6666669999999995,Frequent,Très bas,Très bas,Très bas,Très bas,Moyen,Bas,Marié(e),Transformation Digitale,Ressources Humaines_Ressources Humaines,M,Non,Non,0
1747,30,2180,6,6,4,2,3,3,2,1,4,3,2,1,0,8,3,1,2,11,8.456293411575668,5.5000005,Frequent,Très bas,Très bas,Très bas,Très bas,Bas,Bas,Divorcé(e),Ressources Humaines,Ressources Humaines_Ressources Humaines,F,Non,Non,1
1749,31,8346,1,6,5,2,1,3,3,2,3,3,3,1,3,5,3,0,2,19,28.593916832470242,19.000001,Occasionnel,Haut,Bas,Haut,Moyen,Haut,Haut,Marié(e),Entrepreunariat,Cadre Commercial_Commercial,M,Non,Non,0
1751,27,3445,1,6,6,2,3,3,3,1,4,3,2,0,5,8,3,1,4,11,6.399619409495431,5.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
1752,29,2760,1,2,2,2,2,3,1,1,2,3,3,0,3,9,3,2,2,13,11.444837186493356,4.333333666666666,Occasionnel,Très bas,Très bas,Haut,Haut,Bas,Bas,Célibataire,Marketing,Représentant Commercial_Commercial,F,Non,Non,1
1753,29,6294,8,10,3,2,4,3,4,2,3,4,4,0,5,1,3,0,2,12,26.242535026313078,12.000001,Frequent,Haut,Bas,Bas,Haut,Haut,Moyen,Célibataire,Infra & Cloud,Manager_Consulting,M,Oui,Non,0
1754,30,7140,2,12,7,7,3,3,2,3,1,1,3,1,2,15,2,1,7,11,6.100606124415519,5.5000005,Occasionnel,Haut,Bas,Haut,Haut,Bas,Bas,Divorcé(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
1755,34,2932,0,6,5,0,4,3,4,1,4,1,3,3,3,2,4,1,2,14,9.314411912455448,7.0000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Non,0
1756,33,5147,8,13,11,7,4,3,3,2,2,4,2,0,2,2,3,1,7,15,5.3414775865459925,7.5000005,Aucun,Haut,Très bas,Bas,Très bas,Bas,Bas,Célibataire,Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1757,49,4507,3,8,5,1,4,3,3,2,4,3,4,0,1,11,4,0,4,12,16.827219152587478,12.000001,Occasionnel,Bas,Très bas,Très bas,Bas,Moyen,Moyen,Célibataire,Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1758,33,8564,2,11,0,0,1,4,3,3,1,3,2,0,2,16,3,0,0,20,181.10879727060382,20.000001,Occasionnel,Moyen,Bas,Moyen,Moyen,Haut,Haut,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,F,Oui,Oui,1
1760,38,2468,4,9,6,1,3,3,2,1,2,2,2,1,4,2,2,0,5,14,15.623138094628713,14.000001,Frequent,Très bas,Très bas,Bas,Haut,Moyen,Haut,Marié(e),Transformation Digitale,Consultant_Consulting,F,Non,Non,0
1761,31,8161,2,10,1,0,1,3,3,3,3,1,3,3,2,16,4,0,0,13,58.54709385739963,13.000001,Occasionnel,Haut,Bas,Haut,Haut,Haut,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Oui,1
1762,29,2109,1,1,1,0,4,3,2,1,1,3,3,1,2,4,3,0,0,13,49.753884799277344,13.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Moyen,Divorcé(e),Entrepreunariat,Assistant de Direction_Consulting,F,Non,Oui,0
1763,30,5294,3,10,7,0,3,3,4,2,3,3,3,1,3,16,3,1,7,16,8.574518793942898,8.0000005,Occasionnel,Haut,Très bas,Très bas,Très bas,Bas,Moyen,Marié(e),Infra & Cloud,Manager_Consulting,M,Non,Non,0
1764,32,2718,2,12,7,7,2,3,3,1,2,2,3,0,3,5,4,0,7,14,13.839035016609254,14.000001,Aucun,Très bas,Très bas,Bas,Bas,Moyen,Haut,Célibataire,Entrepreunariat,Assistant de Direction_Consulting,M,Non,Non,0
1766,38,5811,3,15,1,0,2,3,1,2,4,3,3,1,2,18,3,1,0,16,34.6707222656807,8.0000005,Occasionnel,Haut,Bas,Bas,Bas,Haut,Moyen,Marié(e),Transformation Digitale,Manager_Consulting,M,Oui,Oui,0
1767,43,2437,9,6,1,0,3,3,2,1,3,4,3,1,4,17,3,0,0,16,62.391470379796395,16.000001,Frequent,Très bas,Très bas,Bas,Bas,Haut,Haut,Marié(e),Entrepreunariat,Assistant de Direction_Consulting,M,Oui,Oui,1
1768,42,2766,8,7,5,3,2,4,3,1,2,2,2,3,6,12,3,0,4,22,29.060237580138555,22.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Haut,Divorcé(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1770,55,19038,8,34,1,0,3,3,2,5,1,2,3,3,2,2,3,0,0,12,59.12547364286845,12.000001,Occasionnel,Moyen,Haut,Moyen,Moyen,Haut,Moyen,Marié(e),Transformation Digitale,Directeur Technique_Consulting,M,Non,Oui,0
1771,33,3055,5,11,9,8,4,3,3,2,2,4,2,2,2,4,3,1,7,15,6.018647013957916,7.5000005,Aucun,Bas,Très bas,Haut,Très bas,Bas,Bas,Divorcé(e),Entrepreunariat,Assistant de Direction_Consulting,M,Non,Non,0
1772,41,2289,1,5,5,3,3,4,3,1,1,2,3,2,2,9,4,0,4,20,25.787691611212136,20.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Divorcé(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
1774,34,4001,1,15,15,14,4,3,3,2,3,3,3,1,3,10,3,0,7,14,7.257731344160063,14.000001,Aucun,Bas,Très bas,Très bas,Très bas,Bas,Haut,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,0
1775,53,12965,4,27,3,2,1,4,2,4,3,4,2,3,2,1,4,0,2,20,47.350431496196165,20.000001,Aucun,Moyen,Moyen,Moyen,Moyen,Haut,Haut,Marié(e),Transformation Digitale,Tech Lead_Consulting,F,Oui,Non,0
1778,43,3539,0,10,9,7,2,3,3,1,4,2,3,0,5,2,3,1,8,13,5.311723712577184,6.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Célibataire,Infra & Cloud,Ressources Humaines_Ressources Humaines,M,Non,Non,0
1779,34,6029,5,6,2,2,4,3,1,2,4,1,3,0,3,3,2,2,2,12,11.606004020128564,4.000000333333333,Occasionnel,Haut,Bas,Bas,Haut,Bas,Très bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,F,Non,Non,0
1780,21,2679,1,1,1,0,2,3,3,1,2,2,3,0,3,7,1,1,0,13,25.65411121228395,6.5000005,Occasionnel,Très bas,Très bas,Haut,Haut,Haut,Bas,Célibataire,Marketing,Représentant Commercial_Commercial,M,Non,Oui,1
1782,38,3702,1,5,5,4,4,3,2,1,3,2,3,1,3,6,2,0,4,11,15.064315434491384,11.000001,Occasionnel,Bas,Très bas,Haut,Haut,Moyen,Moyen,Marié(e),Autre,Consultant_Consulting,F,Non,Non,0
1783,22,2398,1,1,1,0,3,3,3,1,1,3,3,0,6,8,1,0,0,17,66.15386562554104,17.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Haut,Marié(e),Transformation Digitale,Consultant_Consulting,F,Oui,Oui,1
1784,31,5468,1,13,12,7,1,3,2,2,4,1,3,2,3,29,4,5,7,14,1.5448195319705882,2.3333334999999997,Occasionnel,Haut,Très bas,Bas,Bas,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1786,51,13116,2,15,2,2,1,3,3,3,3,4,3,0,2,3,3,2,2,11,11.588701959736774,3.666667,Occasionnel,Moyen,Moyen,Très bas,Très bas,Bas,Très bas,Marié(e),Entrepreunariat,Senior Manager_Consulting,F,Non,Non,0
1787,37,4189,1,5,5,2,2,3,2,2,2,1,3,2,2,9,2,0,3,14,19.46106542021376,14.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Moyen,Haut,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
1789,46,19328,7,24,2,1,3,3,3,5,4,3,3,1,3,2,4,2,2,17,18.64212901245296,5.666667,Occasionnel,Moyen,Haut,Moyen,Moyen,Moyen,Bas,Divorcé(e),Transformation Digitale,Directeur Technique_Consulting,M,Oui,Non,0
1790,36,8321,7,15,12,8,4,3,3,3,1,4,3,1,1,10,3,5,7,13,1.504443097316864,2.166666833333333,Occasionnel,Haut,Bas,Haut,Bas,Très bas,Très bas,Marié(e),Infra & Cloud,Manager_Consulting,M,Oui,Non,0
1792,44,2342,1,6,5,3,3,3,3,1,2,3,2,3,2,1,2,2,3,12,5.1727920567378325,4.000000333333333,Frequent,Très bas,Très bas,Très bas,Très bas,Bas,Très bas,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Non,1
1794,37,4071,2,19,10,0,3,3,3,2,2,3,2,0,4,8,2,4,7,13,1.9646285921615312,2.6000001999999998,Occasionnel,Bas,Très bas,Haut,Haut,Très bas,Très bas,Divorcé(e),Autre,Ressources Humaines_Ressources Humaines,M,Non,Non,0
1797,35,5813,1,10,10,7,3,3,3,2,4,4,3,0,2,27,3,7,7,18,1.773005024183669,2.250000125,Occasionnel,Haut,Bas,Bas,Bas,Très bas,Très bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,1
1798,33,3143,6,14,10,8,4,3,4,1,1,2,3,1,1,8,4,7,6,19,1.7387702269395908,2.375000125,Occasionnel,Bas,Très bas,Haut,Très bas,Très bas,Très bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1799,28,2044,1,5,5,3,3,3,3,1,4,3,4,1,6,1,3,0,3,11,13.975781896066495,11.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Moyen,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1800,39,13464,7,9,4,3,3,4,3,3,3,3,3,0,3,10,1,2,2,21,13.31098924120058,7.000000333333333,Occasionnel,Moyen,Moyen,Très bas,Très bas,Moyen,Bas,Célibataire,Transformation Digitale,Directeur Technique_Consulting,M,Non,Non,0
1801,46,7991,8,6,2,2,2,3,2,2,2,3,3,0,3,26,2,2,2,15,14.97699486568024,5.000000333333333,Aucun,Haut,Bas,Haut,Haut,Moyen,Bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
1802,40,3377,4,7,4,3,3,3,3,1,1,4,2,1,5,2,2,0,2,17,27.625134556058157,17.000001,Occasionnel,Bas,Très bas,Haut,Haut,Haut,Haut,Marié(e),Infra & Cloud,Consultant_Consulting,F,Non,Non,0
1803,42,5538,5,10,0,0,2,3,4,2,1,3,2,2,2,13,3,0,0,18,155.15225526416515,18.000001,Occasionnel,Haut,Très bas,Très bas,Bas,Haut,Haut,Marié(e),Transformation Digitale,Manager_Consulting,M,Non,Oui,0
1804,35,5762,2,15,7,7,2,3,3,2,4,3,3,1,6,2,2,1,7,14,7.576812311207924,7.0000005,Aucun,Haut,Bas,Bas,Bas,Bas,Bas,Divorcé(e),Transformation Digitale,Tech Lead_Consulting,M,Non,Non,0
1805,38,2592,5,13,11,10,1,3,3,1,2,4,3,3,3,2,3,3,8,13,2.1289047515119464,3.25000025,Aucun,Très bas,Très bas,Bas,Haut,Très bas,Très bas,Divorcé(e),Ressources Humaines,Ressources Humaines_Ressources Humaines,M,Non,Non,0
1807,34,5346,4,11,7,1,4,3,3,2,1,3,2,1,3,9,4,0,7,17,18.24161930980242,17.000001,Frequent,Haut,Très bas,Moyen,Moyen,Moyen,Haut,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,1
1809,37,4213,1,10,10,3,4,3,3,2,1,2,1,0,4,10,4,0,8,15,11.381138387420872,15.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Bas,Haut,Célibataire,Transformation Digitale,Tech Lead_Consulting,M,Non,Non,1
1812,39,4127,2,7,2,1,3,3,3,2,4,4,3,1,6,20,3,2,2,18,16.651097539383716,6.000000333333333,Frequent,Bas,Très bas,Très bas,Très bas,Moyen,Bas,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
1813,43,2438,4,7,3,2,1,3,3,1,3,3,2,0,2,9,3,1,2,13,12.673933997018795,6.5000005,Aucun,Très bas,Très bas,Bas,Bas,Moyen,Bas,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
1814,41,6870,3,11,3,2,2,3,4,2,2,1,1,0,3,5,3,1,2,12,13.25259850692973,6.0000005,Occasionnel,Haut,Bas,Haut,Moyen,Moyen,Bas,Célibataire,Infra & Cloud,Manager_Consulting,M,Non,Non,0
1815,41,10447,0,23,22,14,3,3,3,3,3,4,4,1,3,4,1,13,5,13,0.3736154202604864,0.9285715,Occasionnel,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Marketing,Cadre Commercial_Commercial,F,Oui,Non,0
1816,30,9667,9,9,7,7,1,3,3,3,3,2,3,0,3,10,3,0,2,14,16.059010445262995,14.000001,Occasionnel,Moyen,Bas,Moyen,Haut,Moyen,Haut,Célibataire,Transformation Digitale,Tech Lead_Consulting,F,Non,Non,0
1818,26,2148,0,6,5,1,4,3,3,1,2,3,3,0,3,20,2,1,4,11,7.033362044652125,5.5000005,Occasionnel,Très bas,Très bas,Très bas,Très bas,Bas,Bas,Marié(e),Transformation Digitale,Ressources Humaines_Ressources Humaines,F,Oui,Non,1
1821,46,8926,4,13,9,7,4,4,3,2,2,4,4,1,2,21,2,3,7,22,5.003259846569541,5.50000025,Occasionnel,Moyen,Bas,Haut,Haut,Bas,Bas,Marié(e),Transformation Digitale,Manager_Consulting,F,Non,Non,1
1822,40,6513,4,12,5,3,3,3,3,2,4,4,3,1,3,1,3,0,3,17,24.881510256820672,17.000001,Occasionnel,Haut,Bas,Bas,Haut,Haut,Haut,Divorcé(e),Infra & Cloud,Manager_Consulting,F,Non,Non,0
1823,34,6799,1,10,10,8,2,4,4,2,3,3,3,2,5,8,2,4,8,21,3.3694226279841097,4.2000002,Occasionnel,Haut,Bas,Haut,Bas,Très bas,Bas,Marié(e),Entrepreunariat,Cadre Commercial_Commercial,M,Non,Non,0
1824,58,16291,4,37,16,9,2,4,3,4,2,4,2,1,0,2,3,14,14,22,0.8367272863189497,1.4666667333333334,Aucun,Moyen,Haut,Bas,Très bas,Très bas,Très bas,Divorcé(e),Transformation Digitale,Senior Manager_Commercial,M,Non,Non,0
1826,35,2705,0,6,5,4,2,3,1,1,3,2,4,1,2,23,4,0,3,16,21.075272807153087,16.000001,Occasionnel,Très bas,Très bas,Bas,Très bas,Moyen,Haut,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
1827,47,10333,8,28,22,11,3,3,2,3,2,3,3,1,4,4,3,14,10,12,0.321502451447421,0.8000000666666666,Occasionnel,Moyen,Bas,Moyen,Haut,Très bas,Très bas,Divorcé(e),Infra & Cloud,Tech Lead_Consulting,F,Oui,Non,0
1829,40,4448,2,15,7,4,2,3,3,2,1,2,3,1,3,12,3,7,7,12,1.5750816245329238,1.500000125,Occasionnel,Bas,Très bas,Très bas,Très bas,Très bas,Très bas,Divorcé(e),Infra & Cloud,Manager_Consulting,F,Non,Non,0
1830,54,6854,4,14,7,1,4,3,3,2,4,2,2,1,2,7,4,1,7,15,8.28068829454249,7.5000005,Occasionnel,Haut,Bas,Moyen,Moyen,Bas,Bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
1833,31,9637,2,9,3,2,1,3,3,3,1,4,3,2,3,7,4,2,2,14,10.70238114452273,4.6666669999999995,Frequent,Moyen,Bas,Moyen,Moyen,Bas,Bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
1834,28,3591,1,3,3,2,3,4,3,1,1,3,3,1,3,1,3,1,2,25,25.582702365252086,12.5000005,Occasionnel,Bas,Très bas,Haut,Moyen,Haut,Moyen,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
1835,38,5405,2,20,4,2,2,4,1,2,4,1,2,2,4,2,4,0,3,20,34.38106062639852,20.000001,Occasionnel,Haut,Très bas,Moyen,Moyen,Haut,Haut,Marié(e),Marketing,Représentant Commercial_Commercial,F,Oui,Non,0
1836,26,4684,1,5,5,3,3,3,3,2,4,1,3,0,4,10,3,1,2,13,9.156465331905332,6.5000005,Occasionnel,Bas,Très bas,Très bas,Très bas,Bas,Bas,Célibataire,Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
